condition,task,text_version,field,comparison,facet,metric,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_boot,notes
baseline,proposals,rephrased,whole,human_vs_gpt,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.6880907372400755,0.8625592417061609,ratio,,,,,permutation,0.10964083175803419,0.0461953804619538,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,rephrased,whole,human_vs_pooled_ai,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.7364385633270322,0.9231658767772511,ratio,0.6578449905482042,0.7901701323251418,,,same_size_subsample,0.06129300567107754,0.055944055944055944,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
baseline,proposals,rephrased,whole,human_vs_claude,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,4.232,0.856,ratio,,,,,permutation,0.7119252336448598,0.26417358264173585,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,rephrased,whole,human_vs_gemini,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.5503355704697976,0.7181208053691273,ratio,,,,,permutation,1.3935896631750624,0.16298370162983702,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,rephrased,whole,human_vs_gpt,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.2060606060606056,0.6484848484848483,ratio,,,,,permutation,1.7378646275842544,0.022297770222977704,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,rephrased,whole,human_vs_pooled_ai,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.8545833312792364,0.7796605225838908,ratio,2.9226519337016574,4.765765765765766,,,same_size_subsample,1.0893419023656237,0.02097902097902098,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
baseline,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.06139061540214195,0.0567199151820979,-0.391304347826087,cliffs_delta,-0.7391304347826086,0.043478260869565216,,,paired_wilcoxon,81.0,0.08582782745361328,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0655102068927291,1.060262520084237,-0.391304347826087,cliffs_delta,-0.7391304347826086,0.043478260869565216,,,paired_wilcoxon,82.0,0.09175300598144531,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.06139061540214195,0.049152765374110785,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,11.0,1.3113021850585938e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0655102068927291,1.0517845481928525,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,11.0,1.3113021850585938e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.06139061540214195,0.06170328096182986,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,137.0,0.988100528717041,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0655102068927291,1.0659497317199689,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,136.0,0.9643125534057617,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.06139061540214195,0.04954609928901313,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,10.0,1.0251998901367188e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0655102068927291,1.052173098001121,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,10.0,1.0251998901367188e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,proposals,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.1675455008269,0.11859950664458563,0.7078644670209137,ratio,0.11688643798777798,0.11950089751593079,0.1628329090030859,0.16969434501020303,permutation,0.04894599418231438,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
baseline,proposals,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.1675455008269,0.20903527238274777,1.2476328600355135,ratio,0.17914050858531974,0.21328026519540552,0.1628329090030859,0.16969434501020303,permutation,-0.041489771555847765,0.9799020097990201,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
baseline,proposals,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.1675455008269,0.10001044534599035,0.5969151356043655,ratio,0.09777610446278964,0.10158080441339742,0.1628329090030859,0.16969434501020303,permutation,0.06753505548090966,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
baseline,proposals,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.1675455008269,0.15640226456194717,0.933491283203925,ratio,0.12483186961677732,0.20770706157406998,0.1628329090030859,0.16969434501020303,same_size_subsample,0.011143236264952838,0.997002997002997,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
baseline,proposals,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.2012668572196168,1.134558021624299,0.944467929674079,ratio,1.1323572108410975,1.135719515980488,1.1945064106736265,1.2043757807957718,permutation,0.06670883559531782,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
baseline,proposals,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.2012668572196168,1.2642788800613873,1.05245464191663,ratio,1.220330240745586,1.271100700732636,1.1945064106736265,1.2043757807957718,permutation,-0.06301202284177054,0.984001599840016,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
baseline,proposals,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.2012668572196168,1.1111240067496542,0.9249601785579916,ratio,1.1083724504440493,1.113066185418873,1.1945064106736265,1.2043757807957718,permutation,0.09014285046996262,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
baseline,proposals,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.2012668572196168,1.1871855050277134,0.988277915013409,ratio,1.1426375862023248,1.2621594256593085,1.1945064106736265,1.2043757807957718,same_size_subsample,0.014081352191903429,1.0,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
baseline,proposals,original,whole,human_vs_claude,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.6427221172022684,1.0,ratio,,,,,permutation,0.0,1.0,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,original,whole,human_vs_gemini,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.6767485822306238,1.0529411764705885,ratio,,,,,permutation,0.03402646502835549,0.4894510548945106,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,original,whole,human_vs_gpt,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.45368620037807184,0.7058823529411765,ratio,,,,,permutation,0.18903591682419651,0.009599040095990401,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,original,whole,human_vs_pooled_ai,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.638945179584121,0.9941235294117649,ratio,0.5179584120982986,0.725992438563327,,,same_size_subsample,0.003776937618147347,0.938061938061938,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
baseline,proposals,original,whole,human_vs_claude,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,2.7989417989417986,1.0,ratio,,,,,permutation,0.0,1.0,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,original,whole,human_vs_gemini,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,3.093567251461988,1.1052631578947367,ratio,,,,,permutation,0.29462545252018923,0.7182281771822818,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,original,whole,human_vs_gpt,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,1.8304498269896194,0.6539792387543254,ratio,,,,,permutation,0.9684919719521792,0.22877712228777122,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
baseline,proposals,original,whole,human_vs_pooled_ai,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,2.8311006623251442,1.0114896506227833,ratio,2.0745098039215684,3.6495514829997586,,,same_size_subsample,-0.032158863383345615,0.935064935064935,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
baseline,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.04836600132981781,0.04878096613576058,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,134.0,0.9168474674224854,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0509819844778678,1.0514163957292502,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,135.0,0.9405548572540283,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.04836600132981781,0.03946147315365013,-0.5652173913043478,cliffs_delta,-0.9130434782608695,-0.21739130434782608,,,paired_wilcoxon,45.0,0.0034525394439697266,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0509819844778678,1.041210057262034,-0.5652173913043478,cliffs_delta,-0.9130434782608695,-0.21739130434782608,,,paired_wilcoxon,46.0,0.003874063491821289,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.04836600132981781,0.04816109815718524,-0.21739130434782608,cliffs_delta,-0.5652173913043478,0.21739130434782608,,,paired_wilcoxon,125.0,0.7090141773223877,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0509819844778678,1.0507874272218125,-0.21739130434782608,cliffs_delta,-0.5652173913043478,0.21739130434782608,,,paired_wilcoxon,125.0,0.7090141773223877,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.04836600132981781,0.03552987670097684,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,21.0,0.00010657310485839844,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0509819844778678,1.0368681671189406,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,20.0,8.845329284667969e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,proposals,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.5288256302787582,0.4287212091247047,0.81070429377395,ratio,0.3997599655668892,0.4396231473364652,0.5099448856882056,0.5387426978914653,permutation,0.10010442115405349,0.3320667933206679,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.5288256302787582,0.2447239419699031,0.46276868585378994,ratio,0.1881791391209462,0.25301747901293986,0.5099448856882056,0.5387426978914653,permutation,0.28410168830885507,0.019698030196980302,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.5288256302787582,0.3438338047445515,0.6501836996124932,ratio,0.3012593058471415,0.35446158303473657,0.5099448856882056,0.5387426978914653,permutation,0.18499182553420668,0.10518948105189481,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.5288256302787582,0.3444631723654926,0.6513738227549918,ratio,0.18297176854340846,0.4671930739519615,0.5099448856882056,0.5387426978914653,same_size_subsample,0.18436245791326555,0.017982017982017984,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
one_at_a_time,proposals,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,2.1223565292645787,1.750458823209298,0.8247713327486275,ratio,1.6660024872393457,1.784513473381166,2.0405872551505504,2.167987641345541,permutation,0.37189770605528083,0.32796720327967205,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,2.1223565292645787,1.324019197176976,0.6238439107286861,ratio,1.2318015399401847,1.3387194112130523,2.0405872551505504,2.167987641345541,permutation,0.7983373320876028,0.019698030196980302,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,2.1223565292645787,1.5240041428996436,0.7180716914833007,ratio,1.431146715089876,1.549094491703218,2.0405872551505504,2.167987641345541,permutation,0.5983523863649352,0.103989601039896,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,2.1223565292645787,1.5454627492001318,0.7281824367820295,ratio,1.2239479220429847,1.87685250060255,2.0405872551505504,2.167987641345541,same_size_subsample,0.5768937800644469,0.000999000999000999,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
one_at_a_time,proposals,rephrased,whole,human_vs_claude,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.5255198487712665,0.6587677725118481,ratio,,,,,permutation,0.27221172022684326,0.0040995900409959,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,rephrased,whole,human_vs_gemini,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.661625708884688,0.829383886255924,ratio,,,,,permutation,0.13610586011342174,0.015498450154984501,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,rephrased,whole,human_vs_gpt,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.718336483931947,0.900473933649289,ratio,,,,,permutation,0.07939508506616266,0.1034896510348965,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,rephrased,whole,human_vs_pooled_ai,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.664805293005671,0.8333696682464454,ratio,0.5330812854442344,0.7448960302457466,,,same_size_subsample,0.13292627599243867,0.01998001998001998,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
one_at_a_time,proposals,rephrased,whole,human_vs_claude,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,2.1075697211155378,0.42629482071713143,ratio,,,,,permutation,2.8363555125293223,0.0031996800319968005,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,rephrased,whole,human_vs_gemini,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,2.955307262569832,0.5977653631284915,ratio,,,,,permutation,1.988617971075028,0.006399360063993601,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,rephrased,whole,human_vs_gpt,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.5503355704697985,0.7181208053691275,ratio,,,,,permutation,1.3935896631750615,0.06319368063193681,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,rephrased,whole,human_vs_pooled_ai,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.058965105342429,0.6187320723471453,ratio,2.1417004048582995,3.919991645781118,,,same_size_subsample,1.8849601283024309,0.000999000999000999,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
one_at_a_time,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.061390611535623876,0.04532559427383785,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,2.0,7.152557373046875e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.065510202472732,1.0475534501925825,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.061390611535623876,0.04008961436738926,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.065510202472732,1.0418152720370581,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.061390611535623876,0.04499601510828189,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.065510202472732,1.0471728577083927,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.061390611535623876,0.039723644294156285,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.065510202472732,1.041416281185697,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,proposals,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.1675455008269,0.028986369918081234,0.17300595823237633,ratio,0.028455004439129062,0.02938920683918291,0.1628329090030859,0.16969434501020303,permutation,0.13855913090881877,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.1675455008269,0.023973943230882533,0.1430891495895868,ratio,0.02356165887061227,0.02419797530584284,0.1628329090030859,0.16969434501020303,permutation,0.14357155759601747,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
