condition,text_version,comparison,comparison_label,target_proposal_uid,target_cohort,target_proposal_id,target_proposal_title,target_human_n_reviews,ai_panel_id,ai_panel_size,ai_panel_review_uids,metric,human_metric_value,ai_metric_value,field_branch
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",mean_pairwise,0.09072282910346985,0.05516353249549866,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",nn,0.07447071373462677,0.05076397955417633,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",centroid_loo,0.06184445142539979,0.03729264317328837,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",global_centroid_dist,0.034620367857822465,0.020904793571974445,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",medoid_dist,0.059087082743644714,0.0384799987077713,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",span90,0.04408076997095694,0.022471024656005333,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",mst_dispersion,0.0786583423614502,0.05130666494369507,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",sparseness,0.034620367857822465,0.020904793571974445,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""one_at_a_time::y1::1::claude-sonnet-5::001"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",remote_clique,0.09072282910346985,0.05516353249549866,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",mean_pairwise,0.09072282910346985,0.062326669692993164,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",nn,0.07447071373462677,0.055844902992248535,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",centroid_loo,0.06184445142539979,0.04220968548144877,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",global_centroid_dist,0.034620367857822465,0.023652117480583018,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",medoid_dist,0.059087082743644714,0.042055219411849976,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",span90,0.04408076997095694,0.02583440652009734,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",mst_dispersion,0.0786583423614502,0.056073625882466636,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",sparseness,0.034620367857822465,0.023652117480583018,weakness
one_at_a_time,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""one_at_a_time::y1::1::claude-sonnet-5::002"", ""one_at_a_time::y1::1::claude-sonnet-5::003"", ""one_at_a_time::y1::1::claude-sonnet-5::004"", ""one_at_a_time::y1::1::claude-sonnet-5::005""]",remote_clique,0.09072282910346985,0.062326669692993164,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",mean_pairwise,0.09292471408843994,0.05130277077356974,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",nn,0.07111380994319916,0.044667214155197144,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",centroid_loo,0.06335607524289302,0.0346499501477843,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",global_centroid_dist,0.03547603009221961,0.019427304126306943,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",medoid_dist,0.05484069883823395,0.037322014570236206,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",span90,0.04570900905255879,0.020569392972741372,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",mst_dispersion,0.07312093178431193,0.04583974679311117,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",sparseness,0.03547603009221961,0.019427304126306943,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::004""]",remote_clique,0.09292471408843994,0.05130277077356974,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",mean_pairwise,0.09292471408843994,0.05258814493815104,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",nn,0.07111380994319916,0.04524868726730347,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",centroid_loo,0.06335607524289302,0.035523057605645725,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",global_centroid_dist,0.03547603009221961,0.01991896658501252,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",medoid_dist,0.05484069883823395,0.03532274067401886,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",span90,0.04570900905255879,0.022880714490400456,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",mst_dispersion,0.07312093178431193,0.04709698756535848,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",sparseness,0.03547603009221961,0.01991896658501252,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::003"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",remote_clique,0.09292471408843994,0.05258814493815104,weakness
one_at_a_time,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""one_at_a_time::y1::10::claude-sonnet-5::001"", ""one_at_a_time::y1::10::claude-sonnet-5::002"", ""one_at_a_time::y1::10::claude-sonnet-5::004"", ""one_at_a_time::y1::10::claude-sonnet-5::005""]",mean_pairwise,0.09292471408843994,0.054755320151646934,weakness
