pair_type,proposal_key,match_method,human_reviewer,ai_model,cosine_similarity,sentiment_alignment,categorical_agreement,categorical_agreement_num,ai_model_1,ai_model_2,ai_model_pair,human_reviewer_1,human_reviewer_2
ai-ai,Y1_01,exact,,,0.9641610383987427,0.9819444444444444,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_01,exact,,,0.9648361802101135,0.9472916666666666,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_01,exact,,,0.9449418187141418,0.9336111111111112,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_01,exact,,,0.9464417695999146,0.8516666666666667,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_01,exact,,,0.9358876943588257,0.9863194444444444,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_01,exact,,,0.93382728099823,0.904375,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_01,exact,,,0.8904612064361572,0.9180555555555555,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_02,exact,human-reviewer-1,gpt-5.2,0.9517914056777954,0.9755902777777777,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-1,gemini-3-pro-preview,0.962623119354248,0.9770585317460317,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-1,claude-opus-4-5,0.9684499502182007,0.9569444444444445,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-2,gpt-5.2,0.9606560468673706,0.9769791666666666,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-2,gemini-3-pro-preview,0.9689436554908752,0.9756696428571429,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-2,claude-opus-4-5,0.9665044546127319,0.9583333333333334,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-3,gpt-5.2,0.947262704372406,0.9832291666666666,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-3,gemini-3-pro-preview,0.9734878540039062,0.9694196428571429,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-3,claude-opus-4-5,0.9681791067123413,0.9645833333333333,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-4,gpt-5.2,0.9426023960113525,0.9846180555555556,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-4,gemini-3-pro-preview,0.968025267124176,0.968030753968254,agree,2,,,,,
human-ai,Y1_02,exact,human-reviewer-4,claude-opus-4-5,0.9658259153366089,0.9659722222222222,agree,2,,,,,
ai-ai,Y1_02,exact,,,0.9499748349189758,0.9526488095238095,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_02,exact,,,0.9608396291732788,0.9813541666666666,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_02,exact,,,0.9754272699356079,0.9340029761904762,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_02,exact,,,0.9576514959335327,0.9986111111111111,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_02,exact,,,0.9590394496917725,0.9923611111111111,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_02,exact,,,0.9616799354553223,0.9909722222222223,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_02,exact,,,0.9708454608917236,0.99375,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_02,exact,,,0.9617114663124084,0.9923611111111111,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_02,exact,,,0.9585807919502258,0.9986111111111111,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_03,exact,human-reviewer-1,gpt-5.2,0.9649646282196045,0.8958333333333334,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-1,gemini-3-pro-preview,0.9159539937973022,0.9442708333333334,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-1,claude-opus-4-5,0.9514669179916382,0.8657738095238094,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-2,gpt-5.2,0.9582844376564026,0.8947916666666667,partial,1,,,,,
human-ai,Y1_03,exact,human-reviewer-2,gemini-3-pro-preview,0.9511194825172424,0.8463541666666666,partial,1,,,,,
human-ai,Y1_03,exact,human-reviewer-2,claude-opus-4-5,0.9468463659286499,0.9248511904761905,partial,1,,,,,
human-ai,Y1_03,exact,human-reviewer-3,gpt-5.2,0.9534188508987427,0.9885416666666667,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-3,gemini-3-pro-preview,0.9486465454101562,0.9401041666666666,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-3,claude-opus-4-5,0.9580115079879761,0.9813988095238095,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-4,gpt-5.2,0.9507529735565186,0.9846230158730159,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-4,gemini-3-pro-preview,0.9663970470428467,0.966939484126984,agree,2,,,,,
human-ai,Y1_03,exact,human-reviewer-4,claude-opus-4-5,0.9375748634338379,0.9545634920634921,agree,2,,,,,
ai-ai,Y1_03,exact,,,0.9361642003059387,0.9515625,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_03,exact,,,0.9560467004776001,0.9699404761904762,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_03,exact,,,0.9309004545211792,0.9215029761904762,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_03,exact,,,0.9519548416137695,0.790625,partial,1,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_03,exact,,,0.9468147158622742,0.884375,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_03,exact,,,0.9336258769035339,0.9112103174603174,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_03,exact,,,0.958539605140686,0.90625,partial,1,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_03,exact,,,0.9638747572898865,0.8794146825396826,partial,1,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_03,exact,,,0.9644911885261536,0.9731646825396826,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_04,fuzzy,human-reviewer-1,gpt-5.2,0.9633679986000061,0.9823065476190477,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-1,gemini-3-pro-preview,0.9630390405654907,0.985489417989418,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-1,claude-opus-4-5,0.9551563262939453,0.9973809523809524,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-2,gpt-5.2,0.9661487340927124,0.9822172619047619,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-2,gemini-3-pro-preview,0.9664753079414368,0.9790343915343915,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-2,claude-opus-4-5,0.9592303037643433,0.9619047619047619,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-3,gpt-5.2,0.9326063394546509,0.9563541666666666,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-3,gemini-3-pro-preview,0.9484127759933472,0.9595370370370371,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-3,claude-opus-4-5,0.9605048894882202,0.9766666666666667,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-4,gpt-5.2,0.9610828757286072,0.9915922619047619,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-4,gemini-3-pro-preview,0.9576389789581299,0.9947751322751323,agree,2,,,,,
human-ai,Y1_04,fuzzy,human-reviewer-4,claude-opus-4-5,0.9695014357566833,0.9880952380952381,agree,2,,,,,
ai-ai,Y1_04,fuzzy,,,0.9704185724258423,0.9968171296296297,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_04,fuzzy,,,0.9638721346855164,0.9796875,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_04,fuzzy,,,0.9744664430618286,0.9828703703703704,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_04,fuzzy,,,0.9672048091888428,0.9645238095238096,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_04,fuzzy,,,0.936470627784729,0.974047619047619,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_04,fuzzy,,,0.9550605416297913,0.9907142857142858,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_04,fuzzy,,,0.9421142339706421,0.9385714285714286,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_04,fuzzy,,,0.9579712152481079,0.9738095238095238,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_04,fuzzy,,,0.9555610418319702,0.9647619047619047,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_05,exact,human-reviewer-1,gpt-5.2,0.9539601802825928,0.895,partial,1,,,,,
human-ai,Y1_05,exact,human-reviewer-1,gemini-3-pro-preview,0.9658164381980896,0.9000892857142857,partial,1,,,,,
human-ai,Y1_05,exact,human-reviewer-1,claude-opus-4-5,0.9711830615997314,0.9133035714285714,partial,1,,,,,
human-ai,Y1_05,exact,human-reviewer-2,gpt-5.2,0.9574528932571411,0.9404518398268398,partial,1,,,,,
human-ai,Y1_05,exact,human-reviewer-2,gemini-3-pro-preview,0.9574949741363525,0.9455411255411256,partial,1,,,,,
human-ai,Y1_05,exact,human-reviewer-2,claude-opus-4-5,0.9654079675674438,0.9587554112554113,partial,1,,,,,
human-ai,Y1_05,exact,human-reviewer-3,gpt-5.2,0.9649450182914734,0.944375,agree,2,,,,,
human-ai,Y1_05,exact,human-reviewer-3,gemini-3-pro-preview,0.9738694429397583,0.9392857142857143,agree,2,,,,,
human-ai,Y1_05,exact,human-reviewer-3,claude-opus-4-5,0.9752708673477173,0.9260714285714285,agree,2,,,,,
ai-ai,Y1_05,exact,,,0.9670759439468384,0.9949107142857143,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_05,exact,,,0.9696183204650879,0.9816964285714286,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_05,exact,,,0.9760714769363403,0.9867857142857143,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_05,exact,,,0.9605327844619751,0.9545481601731601,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_05,exact,,,0.9668379426002502,0.839375,partial,1,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_05,exact,,,0.9643001556396484,0.8848268398268399,partial,1,,,,human-reviewer-2,human-reviewer-3
human-ai,Y1_06,exact,human-reviewer-1,gpt-5.2,0.9730153679847717,0.9806547619047619,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-1,gemini-3-pro-preview,0.9618712663650513,0.9939732142857143,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-1,claude-opus-4-5,0.9626465439796448,0.9745535714285715,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-2,gpt-5.2,0.9601710438728333,0.9958333333333333,partial,1,,,,,
human-ai,Y1_06,exact,human-reviewer-2,gemini-3-pro-preview,0.9513050317764282,0.9704613095238095,partial,1,,,,,
human-ai,Y1_06,exact,human-reviewer-2,claude-opus-4-5,0.950005829334259,0.9510416666666667,partial,1,,,,,
human-ai,Y1_06,exact,human-reviewer-3,gpt-5.2,0.9700350761413574,0.9427083333333334,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-3,gemini-3-pro-preview,0.9598022103309631,0.9680803571428571,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-3,claude-opus-4-5,0.9585541486740112,0.9875,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-4,gpt-5.2,0.9662068486213684,0.9927083333333333,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-4,gemini-3-pro-preview,0.9591786861419678,0.9819196428571428,agree,2,,,,,
human-ai,Y1_06,exact,human-reviewer-4,claude-opus-4-5,0.9674687385559082,0.9625,agree,2,,,,,
ai-ai,Y1_06,exact,,,0.970257043838501,0.9746279761904761,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_06,exact,,,0.9647254347801208,0.9552083333333333,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_06,exact,,,0.9639900922775269,0.9805803571428572,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_06,exact,,,0.9600240588188171,0.9764880952380952,partial,1,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_06,exact,,,0.9727070927619934,0.9620535714285714,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_06,exact,,,0.9682429432868958,0.9879464285714286,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_06,exact,,,0.9658001661300659,0.9385416666666666,partial,1,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_06,exact,,,0.9625112414360046,0.9885416666666667,partial,1,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_06,exact,,,0.966507077217102,0.95,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_07,exact,human-reviewer-1,gpt-5.2,0.9626457691192627,0.9019274376417233,partial,1,,,,,
human-ai,Y1_07,exact,human-reviewer-1,gemini-3-pro-preview,0.9678889513015747,0.8934204931972789,partial,1,,,,,
human-ai,Y1_07,exact,human-reviewer-1,claude-opus-4-5,0.9690858125686646,0.8741496598639455,partial,1,,,,,
human-ai,Y1_07,exact,human-reviewer-2,gpt-5.2,0.9641112685203552,0.9256519274376417,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-2,gemini-3-pro-preview,0.9664037227630615,0.9171449829931972,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-2,claude-opus-4-5,0.965466320514679,0.8978741496598639,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-3,gpt-5.2,0.9524518251419067,0.9694444444444444,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-3,gemini-3-pro-preview,0.9622649550437927,0.9609375,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-3,claude-opus-4-5,0.9647305011749268,0.9416666666666667,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-4,gpt-5.2,0.9584845900535583,0.9221111111111111,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-4,gemini-3-pro-preview,0.9622967839241028,0.9136041666666667,agree,2,,,,,
human-ai,Y1_07,exact,human-reviewer-4,claude-opus-4-5,0.9736478924751282,0.8943333333333333,agree,2,,,,,
ai-ai,Y1_07,exact,,,0.9640291929244995,0.9914930555555556,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_07,exact,,,0.9611346125602722,0.9722222222222222,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_07,exact,,,0.9585280418395996,0.9807291666666667,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_07,exact,,,0.9743819832801819,0.9762755102040817,partial,1,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_07,exact,,,0.9761816263198853,0.9324829931972789,partial,1,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_07,exact,,,0.9736815690994263,0.9798163265306122,partial,1,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_07,exact,,,0.9626796841621399,0.9562074829931972,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_07,exact,,,0.9691457748413086,0.9964591836734694,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_07,exact,,,0.9745087623596191,0.9526666666666667,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_08,exact,human-reviewer-1,gpt-5.2,0.9506873488426208,0.981875,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-1,gemini-3-pro-preview,0.940153956413269,0.9955729166666667,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-1,claude-opus-4-5,0.9472317695617676,0.968125,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-2,gpt-5.2,0.9483686685562134,0.994375,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-2,gemini-3-pro-preview,0.9379382133483887,0.9919270833333333,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-2,claude-opus-4-5,0.9480046033859253,0.955625,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-3,gpt-5.2,0.9642908573150635,0.999375,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-3,gemini-3-pro-preview,0.9620256423950195,0.9856770833333334,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-3,claude-opus-4-5,0.9684226512908936,0.949375,agree,2,,,,,
human-ai,Y1_08,exact,human-reviewer-4,gpt-5.2,0.9445765614509583,0.9225,partial,1,,,,,
human-ai,Y1_08,exact,human-reviewer-4,gemini-3-pro-preview,0.9465354681015015,0.9361979166666666,partial,1,,,,,
human-ai,Y1_08,exact,human-reviewer-4,claude-opus-4-5,0.9582123160362244,0.9725,partial,1,,,,,
ai-ai,Y1_08,exact,,,0.9650350213050842,0.9863020833333334,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_08,exact,,,0.9737171530723572,0.95,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_08,exact,,,0.9694084525108337,0.9636979166666666,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_08,exact,,,0.9715447425842285,0.9875,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_08,exact,,,0.9498712420463562,0.98125,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_08,exact,,,0.9434530735015869,0.940625,partial,1,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_08,exact,,,0.9443431496620178,0.99375,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_08,exact,,,0.9371697902679443,0.928125,partial,1,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_08,exact,,,0.9501840472221375,0.921875,partial,1,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_09,exact,human-reviewer-1,gpt-5.2,0.9565678834915161,0.9488194444444444,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-1,gemini-3-pro-preview,0.9670203924179077,0.9325396825396826,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-1,claude-opus-4-5,0.9593883752822876,0.9593253968253967,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-2,gpt-5.2,0.951470136642456,0.985625,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-2,gemini-3-pro-preview,0.9733554720878601,0.9693452380952381,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-2,claude-opus-4-5,0.9692134261131287,0.9961309523809524,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-3,gpt-5.2,0.9532341361045837,0.9534374999999999,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-3,gemini-3-pro-preview,0.9660471677780151,0.9697172619047619,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-3,claude-opus-4-5,0.9639033675193787,0.9429315476190476,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-4,gpt-5.2,0.9335660934448242,0.979375,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-4,gemini-3-pro-preview,0.9609508514404297,0.9630952380952381,agree,2,,,,,
human-ai,Y1_09,exact,human-reviewer-4,claude-opus-4-5,0.9526981115341187,0.9898809523809524,agree,2,,,,,
ai-ai,Y1_09,exact,,,0.9603506326675415,0.9837202380952381,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_09,exact,,,0.9570207595825195,0.9894940476190477,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_09,exact,,,0.9759299159049988,0.9732142857142857,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_09,exact,,,0.960210919380188,0.9631944444444445,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_09,exact,,,0.9664418697357178,0.9022569444444444,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_09,exact,,,0.9619802236557007,0.9694444444444444,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_09,exact,,,0.9614172577857971,0.9390625,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_09,exact,,,0.9521193504333496,0.99375,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_09,exact,,,0.9694510698318481,0.9328125,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_10,fuzzy,human-reviewer-1,gpt-5.2,0.9496616125106812,0.9229166666666667,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-1,gemini-3-pro-preview,0.9591014385223389,0.9055555555555556,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-1,claude-opus-4-5,0.9454227685928345,0.9517857142857142,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-2,gpt-5.2,0.9641369581222534,0.9795833333333334,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-2,gemini-3-pro-preview,0.9675731658935547,0.9622222222222222,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-2,claude-opus-4-5,0.9656326770782471,0.991547619047619,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-3,gpt-5.2,0.9663554430007935,0.9796875,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-3,gemini-3-pro-preview,0.948827862739563,0.9970486111111111,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-3,claude-opus-4-5,0.9513567686080933,0.9508184523809524,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-4,gpt-5.2,0.9670699834823608,0.9895833333333334,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-4,gemini-3-pro-preview,0.9698097705841064,0.9930555555555556,agree,2,,,,,
human-ai,Y1_10,fuzzy,human-reviewer-4,claude-opus-4-5,0.958928108215332,0.9607142857142857,agree,2,,,,,
ai-ai,Y1_10,fuzzy,,,0.9672118425369263,0.9826388888888888,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_10,fuzzy,,,0.9690293669700623,0.9711309523809524,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_10,fuzzy,,,0.9690837860107422,0.9537698412698412,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_10,fuzzy,,,0.9592704176902771,0.9433333333333334,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_10,fuzzy,,,0.9502041339874268,0.9026041666666667,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_10,fuzzy,,,0.9592892527580261,0.9125,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_10,fuzzy,,,0.9684135317802429,0.9592708333333333,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_10,fuzzy,,,0.9607839584350586,0.9691666666666667,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_10,fuzzy,,,0.9520661234855652,0.9901041666666667,agree,2,,,,human-reviewer-3,human-reviewer-4
human-ai,Y1_11,fuzzy,human-reviewer-1,gpt-5.2,0.9462469816207886,0.9967791005291006,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-1,gemini-3-pro-preview,0.9590547680854797,0.9219642857142857,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-1,claude-opus-4-5,0.9487950205802917,0.9173809523809524,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-2,gpt-5.2,0.9604111313819885,0.9773148148148149,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-2,gemini-3-pro-preview,0.9699159860610962,0.9025,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-2,claude-opus-4-5,0.9658619165420532,0.8979166666666667,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-3,gpt-5.2,0.970445990562439,0.9884259259259259,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-3,gemini-3-pro-preview,0.974056601524353,0.9136111111111112,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-3,claude-opus-4-5,0.9670265913009644,0.9090277777777778,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-4,gpt-5.2,0.9601964950561523,0.9941137566137566,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-4,gemini-3-pro-preview,0.9636558890342712,0.9310714285714285,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-4,claude-opus-4-5,0.9628973007202148,0.9264880952380953,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-5,gpt-5.2,0.9451321959495544,0.9150462962962963,agree,2,,,,,
