metric,n_group1,n_group2,u_stat,p_value,cliffs_delta,delta_magnitude,group1,group2,mean_group1,mean_group2,q_value
new_theory_concept_method_dataset_or_design,23,23,79.5,3.56870396479807e-05,-0.6994328922495274,large,claude-opus-4-5,gpt-5.2,3.0,3.6159420289855073,0.000356870396479807
new_theory_concept_method_dataset_or_design,23,23,124.5,0.0010922011769575323,-0.5293005671077504,large,gemini-3-pro-preview,gpt-5.2,3.2898550724637676,3.6159420289855073,0.0036406705898584407
unusual_combination_of_existing_ideas,12,11,58.0,0.6271732578216656,-0.12121212121212122,negligible,human-y1,human-y2,4.222222222222222,4.287878787878788,0.6271732578216656
unusual_combination_of_existing_ideas,12,23,152.0,0.6266120528716321,0.10144927536231885,negligible,human-y1,claude-opus-4-5,4.222222222222222,4.072463768115942,0.6271732578216656
unusual_combination_of_existing_ideas,12,23,107.0,0.24957428201474807,-0.2246376811594203,small,human-y1,gemini-3-pro-preview,4.222222222222222,4.304347826086956,0.41595713669124673
unusual_combination_of_existing_ideas,12,23,31.5,0.00013966309185751679,-0.7717391304347826,large,human-y1,gpt-5.2,4.222222222222222,4.760869565217392,0.0004655436395250559
unusual_combination_of_existing_ideas,11,23,153.0,0.31980668907870746,0.20948616600790515,small,human-y2,claude-opus-4-5,4.287878787878788,4.072463768115942,0.4568666986838678
unusual_combination_of_existing_ideas,11,23,111.0,0.5405674590223454,-0.1225296442687747,negligible,human-y2,gemini-3-pro-preview,4.287878787878788,4.304347826086956,0.6271732578216656
unusual_combination_of_existing_ideas,11,23,29.5,0.00023627314452457065,-0.766798418972332,large,human-y2,gpt-5.2,4.287878787878788,4.760869565217392,0.0005906828613114266
unusual_combination_of_existing_ideas,23,23,185.5,0.06354804572085654,-0.29867674858223064,small,claude-opus-4-5,gemini-3-pro-preview,4.072463768115942,4.304347826086956,0.12709609144171308
unusual_combination_of_existing_ideas,23,23,50.0,1.4651962827309867e-06,-0.8109640831758034,large,claude-opus-4-5,gpt-5.2,4.072463768115942,4.760869565217392,1.4651962827309867e-05
unusual_combination_of_existing_ideas,23,23,72.5,9.063092677303583e-06,-0.725897920604915,large,gemini-3-pro-preview,gpt-5.2,4.304347826086956,4.760869565217392,4.5315463386517914e-05
beyond_state_of_the_art,12,11,50.5,0.33721716319156925,-0.23484848484848486,small,human-y1,human-y2,3.472222222222222,3.636363636363636,0.3746857368795214
beyond_state_of_the_art,12,23,170.5,0.24701028486522547,0.23550724637681159,small,human-y1,claude-opus-4-5,3.472222222222222,3.268115942028986,0.30876285608153187
beyond_state_of_the_art,12,23,143.5,0.8548723619727137,0.03985507246376811,negligible,human-y1,gemini-3-pro-preview,3.472222222222222,3.420289855072464,0.8548723619727137
beyond_state_of_the_art,12,23,63.0,0.008112491440024938,-0.5434782608695652,large,human-y1,gpt-5.2,3.472222222222222,3.9130434782608687,0.026506539595514064
beyond_state_of_the_art,11,23,193.0,0.010602615838205626,0.525691699604743,large,human-y2,claude-opus-4-5,3.636363636363636,3.268115942028986,0.026506539595514064
beyond_state_of_the_art,11,23,167.5,0.11293512459491879,0.3241106719367589,small,human-y2,gemini-3-pro-preview,3.636363636363636,3.420289855072464,0.18822520765819797
beyond_state_of_the_art,11,23,71.0,0.036413802702220915,-0.43873517786561267,medium,human-y2,gpt-5.2,3.636363636363636,3.9130434782608687,0.07282760540444183
beyond_state_of_the_art,23,23,203.5,0.16024893329485324,-0.23062381852551986,small,claude-opus-4-5,gemini-3-pro-preview,3.268115942028986,3.420289855072464,0.22892704756407606
beyond_state_of_the_art,23,23,57.5,3.5358556164311006e-06,-0.782608695652174,large,claude-opus-4-5,gpt-5.2,3.268115942028986,3.9130434782608687,3.5358556164311005e-05
beyond_state_of_the_art,23,23,90.0,8.269927702542451e-05,-0.6597353497164461,large,gemini-3-pro-preview,gpt-5.2,3.420289855072464,3.9130434782608687,0.00041349638512712253
credible_high_risk_high_gain,12,11,58.5,0.6232860657837436,-0.11363636363636363,negligible,human-y1,human-y2,3.472222222222222,3.6060606060606064,0.6232860657837436
credible_high_risk_high_gain,12,23,173.0,0.19461829717996915,0.2536231884057971,small,human-y1,claude-opus-4-5,3.472222222222222,3.282608695652174,0.24327287147496143
credible_high_risk_high_gain,12,23,108.0,0.11842306862718294,-0.21739130434782608,small,human-y1,gemini-3-pro-preview,3.472222222222222,3.652173913043479,0.16917581232454706
credible_high_risk_high_gain,12,23,82.0,0.015130048128202183,-0.4057971014492754,medium,human-y1,gpt-5.2,3.472222222222222,3.7246376811594213,0.05043349376067394
credible_high_risk_high_gain,11,23,174.5,0.06794445091942193,0.3794466403162055,medium,human-y2,claude-opus-4-5,3.6060606060606064,3.282608695652174,0.13588890183884386
credible_high_risk_high_gain,11,23,109.0,0.4178877046286664,-0.1383399209486166,negligible,human-y2,gemini-3-pro-preview,3.6060606060606064,3.652173913043479,0.46431967180962935
credible_high_risk_high_gain,11,23,89.0,0.11585371297048257,-0.2964426877470356,small,human-y2,gpt-5.2,3.6060606060606064,3.7246376811594213,0.16917581232454706
credible_high_risk_high_gain,23,23,135.5,0.0010882586575200876,-0.4877126654064272,large,claude-opus-4-5,gemini-3-pro-preview,3.282608695652174,3.652173913043479,0.005441293287600438
credible_high_risk_high_gain,23,23,107.5,0.0001659859168784721,-0.5935727788279773,large,claude-opus-4-5,gpt-5.2,3.282608695652174,3.7246376811594213,0.001659859168784721
credible_high_risk_high_gain,23,23,202.0,0.05825115581330024,-0.23629489603024575,small,gemini-3-pro-preview,gpt-5.2,3.652173913043479,3.7246376811594213,0.13588890183884386
unique_knowledge_generation,12,11,36.0,0.03863443838765175,-0.45454545454545453,medium,human-y1,human-y2,3.9166666666666674,4.287878787878788,0.06439073064608625
unique_knowledge_generation,12,23,135.0,0.9268322760853291,-0.021739130434782608,negligible,human-y1,claude-opus-4-5,3.9166666666666674,3.978260869565217,0.9706639281661988
unique_knowledge_generation,12,23,136.5,0.9706639281661988,-0.010869565217391304,negligible,human-y1,gemini-3-pro-preview,3.9166666666666674,3.971014492753623,0.9706639281661988
unique_knowledge_generation,12,23,63.0,0.0021817170467279255,-0.5434782608695652,large,human-y1,gpt-5.2,3.9166666666666674,4.333333333333332,0.004363434093455851
unique_knowledge_generation,11,23,203.5,0.0020104631235554164,0.6086956521739131,large,human-y2,claude-opus-4-5,4.287878787878788,3.978260869565217,0.004363434093455851
unique_knowledge_generation,11,23,214.0,0.00044263604411922086,0.691699604743083,large,human-y2,gemini-3-pro-preview,4.287878787878788,3.971014492753623,0.001475453480397403
unique_knowledge_generation,11,23,107.0,0.3658072583518742,-0.1541501976284585,small,human-y2,gpt-5.2,4.287878787878788,4.333333333333332,0.5225817976455346
unique_knowledge_generation,23,23,282.0,0.6592182832021436,0.0661625708884688,negligible,claude-opus-4-5,gemini-3-pro-preview,3.978260869565217,3.971014492753623,0.8240228540026795
unique_knowledge_generation,23,23,78.0,9.71944377927855e-06,-0.7051039697542533,large,claude-opus-4-5,gpt-5.2,3.978260869565217,4.333333333333332,4.859721889639275e-05
unique_knowledge_generation,23,23,57.0,8.588981629087661e-07,-0.7844990548204159,large,gemini-3-pro-preview,gpt-5.2,3.971014492753623,4.333333333333332,8.588981629087662e-06
